location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
SJ,2022-01-11,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-2.277778,-5.361111,-0.25,1.778,789.94,-5.555556,78.318368
SJ,2022-01-12,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,0.555556,-0.805556,2.194444,4.572,840.74,-2.833333,78.350848
SJ,2022-01-13,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-2.444444,-7.0,0.583333,1.524,861.06,-5.777778,77.870781
SJ,2022-01-14,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-11.222222,-14.388889,-7.388889,4.064,861.06,-15.916667,68.286442
SJ,2022-01-15,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-15.194444,-17.111111,-13.611111,0.0,909.32,-21.222222,60.001757
SJ,2022-01-16,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-13.361111,-16.805556,-11.611111,0.762,909.32,-17.75,69.551081
SJ,2022-01-17,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-14.361111,-16.5,-13.111111,0.0,909.32,-19.805556,63.32694
SJ,2022-01-18,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-11.944444,-16.444444,-9.25,0.0,909.32,-17.138889,65.317278
SJ,2022-01-19,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-10.444444,-12.5,-8.138889,1.016,929.64,-15.777778,64.912039
SJ,2022-01-20,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-9.611111,-13.5,-6.861111,0.0,929.64,-14.027778,70.364225
SJ,2022-01-21,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-7.944444,-13.138889,-4.25,0.254,929.64,-12.333333,70.71565
SJ,2022-01-22,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-0.666667,-5.555556,1.111111,5.08,1109.98,-3.388889,82.026968
SJ,2022-01-23,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-4.611111,-9.138889,-0.111111,5.08,1191.26,-8.916667,71.961626
SJ,2022-01-24,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-7.972222,-11.361111,-4.944444,0.508,1198.88,-11.138889,78.071057
SJ,2022-01-25,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-7.333333,-9.388889,-5.888889,1.651,1109.98,-10.805556,76.517957
SJ,2022-01-26,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-10.805556,-12.611111,-8.916667,0.0,1089.66,-17.166667,59.49796
SJ,2022-01-27,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-12.722222,-15.444444,-11.0,0.0,1089.66,-17.027778,70.17686
SJ,2022-01-28,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-11.194444,-13.861111,-9.305556,0.0,1089.66,-15.583333,70.022784
SJ,2022-01-29,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-13.027778,-14.888889,-11.75,0.0,1089.66,-18.111111,65.649552
SJ,2022-01-30,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-14.222222,-15.805556,-13.111111,0.0,1089.66,-19.111111,66.455506
SJ,2022-01-31,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-13.444444,-14.888889,-11.5,0.508,1089.66,-18.25,67.116493
SJ,2022-02-01,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-8.888889,-13.25,-5.5,2.032,1099.82,-13.416667,69.942553
SJ,2022-02-02,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-6.333333,-9.194444,-5.138889,2.286,1099.82,-9.666667,77.408383
SJ,2022-02-03,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-10.027778,-11.75,-4.194444,0.0,1079.5,-14.138889,72.116382
SJ,2022-02-04,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-8.888889,-11.638889,-7.194444,0.0,1079.5,-12.638889,74.285864
SJ,2022-02-05,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-11.361111,-13.138889,-7.944444,0.0,1079.5,-17.638889,59.767168
SJ,2022-02-06,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-8.305556,-13.194444,-6.083333,0.254,1079.5,-13.527778,66.060916
SJ,2022-02-07,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-7.25,-8.444444,-6.5,3.048,1089.66,-10.25,79.125493
SJ,2022-02-08,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-7.638889,-9.555556,-6.194444,7.62,1209.04,-10.638889,79.159618
SJ,2022-02-09,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-12.361111,-14.916667,-9.388889,1.27,1249.68,-15.027778,80.487949
SJ,2022-02-10,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-6.805556,-11.166667,-4.694444,0.762,1249.68,-9.333333,82.291539
SJ,2022-02-11,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-6.5,-7.805556,-5.444444,2.032,1249.68,-8.444444,86.085346
SJ,2022-02-12,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-8.527778,-12.25,-5.805556,6.096,1270.0,-11.166667,81.232922
SJ,2022-02-13,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-10.166667,-12.722222,-8.555556,0.254,1280.16,-12.666667,81.909092
SJ,2022-02-14,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-9.388889,-12.194444,-7.333333,0.254,1280.16,-12.166667,80.35838
SJ,2022-02-15,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-8.388889,-10.5,-7.111111,3.048,1259.84,-11.222222,80.014756
SJ,2022-02-16,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-10.194444,-14.25,-6.25,0.635,1358.9,-11.944444,86.990486
SJ,2022-02-17,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-11.833333,-14.444444,-8.388889,0.0,1358.9,-16.638889,67.488537
SJ,2022-02-18,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-12.555556,-15.611111,-10.861111,0.0,1358.9,-17.833333,64.690253
SJ,2022-02-19,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-15.722222,-17.75,-14.166667,0.0,1358.9,-19.861111,70.604356
SJ,2022-02-20,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-17.111111,-18.611111,-15.611111,0.0,1358.9,-20.472222,75.100199
SJ,2022-02-21,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-17.888889,-19.944444,-16.194444,0.127,1358.9,-20.888889,77.345219
SJ,2022-02-22,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-16.75,-18.694444,-15.138889,2.286,1358.9,-19.638889,78.316401
SJ,2022-02-23,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-19.833333,-23.361111,-16.805556,0.254,1249.68,-24.444444,66.710981
SJ,2022-02-24,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-23.361111,-25.611111,-21.888889,1.143,1239.52,-27.027778,71.81539
SJ,2022-02-25,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-20.833333,-25.611111,-16.694444,2.794,1259.84,-24.166667,74.596036
SJ,2022-02-26,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-13.555556,-18.055556,-10.888889,0.508,1198.88,-17.583333,71.779694
SJ,2022-02-27,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-13.722222,-17.555556,-10.25,0.0,1150.62,-17.972222,70.276822
SJ,2022-02-28,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-14.888889,-19.111111,-11.444444,0.0,1150.62,-18.944444,71.356854
SJ,2022-03-01,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-14.5,-18.055556,-11.305556,0.127,1150.62,-18.222222,73.321776
SJ,2022-03-02,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-10.861111,-13.694444,-9.611111,0.254,1150.62,-13.888889,78.387183
SJ,2022-03-03,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-12.25,-13.0,-10.555556,6.096,1209.04,-14.333333,84.446972
SJ,2022-03-04,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-10.555556,-12.5,-7.444444,3.556,1358.9,-12.361111,86.583811
SJ,2022-03-05,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-5.861111,-9.0,-4.694444,0.254,1348.74,-9.75,74.026838
SJ,2022-03-06,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-4.194444,-7.805556,-1.694444,0.0,1348.74,-8.055556,74.506804
SJ,2022-03-07,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-1.444444,-4.888889,-0.305556,0.508,1270.0,-5.083333,76.326224
SJ,2022-03-08,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-3.972222,-6.944444,-2.111111,0.508,1249.68,-8.166667,72.62224
SJ,2022-03-09,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-2.333333,-3.694444,-1.055556,10.922,1320.8,-3.944444,88.856557
SJ,2022-03-10,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-2.666667,-6.194444,-0.888889,11.938,1409.7,-3.666667,92.854278
SJ,2022-03-11,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-8.611111,-12.805556,-5.638889,0.508,1341.12,-12.388889,74.427219
SJ,2022-03-12,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-10.166667,-14.611111,-6.444444,0.254,1348.74,-13.666667,75.565275
SJ,2022-03-13,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-5.305556,-8.361111,-1.444444,1.524,1330.96,-6.805556,89.195291
SJ,2022-03-14,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,1.083333,-2.888889,2.75,7.366,1300.48,-2.777778,75.527075
SJ,2022-03-15,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,2.361111,-0.611111,4.0,7.874,1300.48,-0.277778,83.191071
SJ,2022-03-16,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,2.805556,1.138889,4.194444,12.954,1140.46,-0.666667,78.291604
SJ,2022-03-17,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,0.138889,-2.638889,1.75,1.016,1099.82,-3.5,76.836253
SJ,2022-03-18,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-3.611111,-6.111111,-0.555556,3.048,1109.98,-8.0,71.643224
SJ,2022-03-19,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-3.861111,-7.555556,-1.194444,7.874,1191.26,-7.25,77.473402
SJ,2022-03-20,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-5.972222,-8.611111,-4.694444,1.524,1191.26,-9.416667,76.650889
SJ,2022-03-21,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-3.944444,-6.694444,-2.555556,23.876,1280.16,-6.638889,81.543271
SJ,2022-03-22,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-8.972222,-13.388889,-6.0,0.254,1379.22,-14.722222,63.117124
SJ,2022-03-23,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-15.027778,-17.805556,-13.055556,0.0,1358.9,-19.527778,68.529602
SJ,2022-03-24,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-17.138889,-18.388889,-16.111111,0.254,1369.06,-22.638889,62.412798
SJ,2022-03-25,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-17.222222,-18.25,-16.194444,0.254,1341.12,-21.361111,70.177215
SJ,2022-03-26,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-16.027778,-18.111111,-14.444444,0.0,1341.12,-20.388889,69.15469
SJ,2022-03-27,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-15.694444,-19.055556,-12.944444,0.0,1341.12,-19.444444,72.998896
SJ,2022-03-28,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-12.222222,-15.361111,-10.555556,0.0,1341.12,-17.472222,64.956637
SJ,2022-03-29,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-10.5,-13.638889,-8.694444,0.0,1341.12,-15.25,68.128946
SJ,2022-03-30,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-10.888889,-13.361111,-9.305556,0.0,1320.8,-17.027778,60.60673
SJ,2022-03-31,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-12.166667,-15.083333,-10.444444,0.508,1320.8,-15.527778,76.099873
SJ,2022-04-01,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-15.222222,-18.194444,-12.111111,1.016,1389.38,-20.805556,62.390667
SJ,2022-04-02,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-16.638889,-19.944444,-14.805556,0.0,1358.9,-20.944444,69.298592
SJ,2022-04-03,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-14.055556,-16.611111,-12.638889,0.0,1341.12,-20.5,58.175318
SJ,2022-04-04,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-12.555556,-14.805556,-10.638889,0.0,1341.12,-20.166667,53.011123
SJ,2022-04-05,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-11.638889,-13.75,-9.361111,0.0,1320.8,-17.527778,61.735606
SJ,2022-04-06,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-12.194444,-14.388889,-10.305556,0.0,1320.8,-16.777778,68.851913
SJ,2022-04-07,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-11.666667,-14.305556,-10.638889,0.0,1320.8,-17.027778,64.522963
SJ,2022-04-08,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-12.416667,-14.944444,-10.0,0.0,1320.8,-16.388889,72.26013
SJ,2022-04-09,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-6.777778,-12.138889,-3.888889,1.524,1320.8,-10.638889,74.146141
SJ,2022-04-10,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-9.222222,-11.861111,-7.0,0.0,1320.8,-16.5,55.513885
